Reaction,temperature,pressure,M,k,ln_unc_k,W,Ref,
H2 + OH <=> H + H2O,1392,0.020381587,0,2.86E+12,0.693147181,1.00E-10," J.V. Michael, J.W. Sutherland. Rate Constant for the Reaction of H with H,O and OH with H, by the Flash Photolysis-Shock Tube Technique over the Temperature Range 1246-2297 K. Journal of Physical Chemistry 92 (1998) 3853-3926",
H2 + OH <=> H + H2O,1430,0.020434219,0,3.42E+12,0.693147181,1.00E-10," J.V. Michael, J.W. Sutherland. Rate Constant for the Reaction of H with H,O and OH with H, by the Flash Photolysis-Shock Tube Technique over the Temperature Range 1246-2297 K. Journal of Physical Chemistry 92 (1998) 3853-3927",
H2 + OH <=> H + H2O,1399,0.020434219,0,3.13E+12,0.693147181,1.00E-10," J.V. Michael, J.W. Sutherland. Rate Constant for the Reaction of H with H,O and OH with H, by the Flash Photolysis-Shock Tube Technique over the Temperature Range 1246-2297 K. Journal of Physical Chemistry 92 (1998) 3853-3928",
H2 + OH <=> H + H2O,1534,0.020421061,0,5.21E+12,0.693147181,1.00E-10," J.V. Michael, J.W. Sutherland. Rate Constant for the Reaction of H with H,O and OH with H, by the Flash Photolysis-Shock Tube Technique over the Temperature Range 1246-2297 K. Journal of Physical Chemistry 92 (1998) 3853-3929",
H2 + OH <=> H + H2O,1474,0.02005264,0,3.19E+12,0.693147181,1.00E-10," J.V. Michael, J.W. Sutherland. Rate Constant for the Reaction of H with H,O and OH with H, by the Flash Photolysis-Shock Tube Technique over the Temperature Range 1246-2297 K. Journal of Physical Chemistry 92 (1998) 3853-3930",
H2 + OH <=> H + H2O,1531,0.020947377,0,4.20E+12,0.693147181,1.00E-10," J.V. Michael, J.W. Sutherland. Rate Constant for the Reaction of H with H,O and OH with H, by the Flash Photolysis-Shock Tube Technique over the Temperature Range 1246-2297 K. Journal of Physical Chemistry 92 (1998) 3853-3931",
H2 + OH <=> H + H2O,1544,0.020868429,0,6.85E+12,0.693147181,1.00E-10," J.V. Michael, J.W. Sutherland. Rate Constant for the Reaction of H with H,O and OH with H, by the Flash Photolysis-Shock Tube Technique over the Temperature Range 1246-2297 K. Journal of Physical Chemistry 92 (1998) 3853-3932",
H2 + OH <=> H + H2O,1492,0.020907903,0,4.99E+12,0.693147181,1.00E-10," J.V. Michael, J.W. Sutherland. Rate Constant for the Reaction of H with H,O and OH with H, by the Flash Photolysis-Shock Tube Technique over the Temperature Range 1246-2297 K. Journal of Physical Chemistry 92 (1998) 3853-3933",
H2 + OH <=> H + H2O,1471,0.020184219,0,4.27E+12,0.693147181,1.00E-10," J.V. Michael, J.W. Sutherland. Rate Constant for the Reaction of H with H,O and OH with H, by the Flash Photolysis-Shock Tube Technique over the Temperature Range 1246-2297 K. Journal of Physical Chemistry 92 (1998) 3853-3934",
H2 + OH <=> H + H2O,1610,0.020157903,0,5.70E+12,0.693147181,1.00E-10," J.V. Michael, J.W. Sutherland. Rate Constant for the Reaction of H with H,O and OH with H, by the Flash Photolysis-Shock Tube Technique over the Temperature Range 1246-2297 K. Journal of Physical Chemistry 92 (1998) 3853-3935",
H2 + OH <=> H + H2O,1605,0.02005264,0,6.81E+12,0.693147181,1.00E-10," J.V. Michael, J.W. Sutherland. Rate Constant for the Reaction of H with H,O and OH with H, by the Flash Photolysis-Shock Tube Technique over the Temperature Range 1246-2297 K. Journal of Physical Chemistry 92 (1998) 3853-3936",
H2 + OH <=> H + H2O,1425,0.020368429,0,3.80E+12,0.693147181,1.00E-10," J.V. Michael, J.W. Sutherland. Rate Constant for the Reaction of H with H,O and OH with H, by the Flash Photolysis-Shock Tube Technique over the Temperature Range 1246-2297 K. Journal of Physical Chemistry 92 (1998) 3853-3937",
H2 + OH <=> H + H2O,1469,0.020973693,0,3.80E+12,0.693147181,1.00E-10," J.V. Michael, J.W. Sutherland. Rate Constant for the Reaction of H with H,O and OH with H, by the Flash Photolysis-Shock Tube Technique over the Temperature Range 1246-2297 K. Journal of Physical Chemistry 92 (1998) 3853-3938",
H2 + OH <=> H + H2O,1496,0.020671061,0,4.71E+12,0.693147181,1.00E-10," J.V. Michael, J.W. Sutherland. Rate Constant for the Reaction of H with H,O and OH with H, by the Flash Photolysis-Shock Tube Technique over the Temperature Range 1246-2297 K. Journal of Physical Chemistry 92 (1998) 3853-3939",
H2 + OH <=> H + H2O,1634,0.02055264,0,6.06E+12,0.693147181,1.00E-10," J.V. Michael, J.W. Sutherland. Rate Constant for the Reaction of H with H,O and OH with H, by the Flash Photolysis-Shock Tube Technique over the Temperature Range 1246-2297 K. Journal of Physical Chemistry 92 (1998) 3853-3940",
H2 + OH <=> H + H2O,1549,0.020394745,0,7.15E+12,0.693147181,1.00E-10," J.V. Michael, J.W. Sutherland. Rate Constant for the Reaction of H with H,O and OH with H, by the Flash Photolysis-Shock Tube Technique over the Temperature Range 1246-2297 K. Journal of Physical Chemistry 92 (1998) 3853-3941",
H2 + OH <=> H + H2O,1621,0.020460535,0,5.39E+12,0.693147181,1.00E-10," J.V. Michael, J.W. Sutherland. Rate Constant for the Reaction of H with H,O and OH with H, by the Flash Photolysis-Shock Tube Technique over the Temperature Range 1246-2297 K. Journal of Physical Chemistry 92 (1998) 3853-3942",
H2 + OH <=> H + H2O,1678,0.020750008,0,9.02E+12,0.693147181,1.00E-10," J.V. Michael, J.W. Sutherland. Rate Constant for the Reaction of H with H,O and OH with H, by the Flash Photolysis-Shock Tube Technique over the Temperature Range 1246-2297 K. Journal of Physical Chemistry 92 (1998) 3853-3943",
H2 + OH <=> H + H2O,1658,0.020618429,0,5.79E+12,0.693147181,1.00E-10," J.V. Michael, J.W. Sutherland. Rate Constant for the Reaction of H with H,O and OH with H, by the Flash Photolysis-Shock Tube Technique over the Temperature Range 1246-2297 K. Journal of Physical Chemistry 92 (1998) 3853-3944",
H2 + OH <=> H + H2O,1325,0.040210542,0,2.67E+12,0.693147181,1.00E-10," J.V. Michael, J.W. Sutherland. Rate Constant for the Reaction of H with H,O and OH with H, by the Flash Photolysis-Shock Tube Technique over the Temperature Range 1246-2297 K. Journal of Physical Chemistry 92 (1998) 3853-3945",
H2 + OH <=> H + H2O,1340,0.039934227,0,2.92E+12,0.693147181,1.00E-10," J.V. Michael, J.W. Sutherland. Rate Constant for the Reaction of H with H,O and OH with H, by the Flash Photolysis-Shock Tube Technique over the Temperature Range 1246-2297 K. Journal of Physical Chemistry 92 (1998) 3853-3946",
H2 + OH <=> H + H2O,1369,0.040434227,0,3.76E+12,0.693147181,1.00E-10," J.V. Michael, J.W. Sutherland. Rate Constant for the Reaction of H with H,O and OH with H, by the Flash Photolysis-Shock Tube Technique over the Temperature Range 1246-2297 K. Journal of Physical Chemistry 92 (1998) 3853-3947",
H2 + OH <=> H + H2O,1417,0.039815805,0,3.87E+12,0.693147181,1.00E-10," J.V. Michael, J.W. Sutherland. Rate Constant for the Reaction of H with H,O and OH with H, by the Flash Photolysis-Shock Tube Technique over the Temperature Range 1246-2297 K. Journal of Physical Chemistry 92 (1998) 3853-3948",
H2 + OH <=> H + H2O,1429,0.040052648,0,2.85E+12,0.693147181,1.00E-10," J.V. Michael, J.W. Sutherland. Rate Constant for the Reaction of H with H,O and OH with H, by the Flash Photolysis-Shock Tube Technique over the Temperature Range 1246-2297 K. Journal of Physical Chemistry 92 (1998) 3853-3949",
H2 + OH <=> H + H2O,1333,0.04003949,0,4.17E+12,0.693147181,1.00E-10," J.V. Michael, J.W. Sutherland. Rate Constant for the Reaction of H with H,O and OH with H, by the Flash Photolysis-Shock Tube Technique over the Temperature Range 1246-2297 K. Journal of Physical Chemistry 92 (1998) 3853-3950",
H2 + OH <=> H + H2O,1246,0.040118437,0,2.93E+12,0.693147181,1.00E-10," J.V. Michael, J.W. Sutherland. Rate Constant for the Reaction of H with H,O and OH with H, by the Flash Photolysis-Shock Tube Technique over the Temperature Range 1246-2297 K. Journal of Physical Chemistry 92 (1998) 3853-3951",
H2 + OH <=> H + H2O,300,1,0,4.22E+09,0.7,1.00E-10,ATKINSON,
H2 + OH <=> H + H2O,298,1,0,4.28E+09,0.7,1.00E-10,ATKINSON,
H2 + OH <=> H + H2O,298,1,0,4.58E+09,0.7,1.00E-10,ATKINSON,
H2 + OH <=> H + H2O,298,1,0,4.28E+09,0.7,1.00E-10,ATKINSON,
H2 + OH <=> H + H2O,300,1,0,3.49E+09,0.7,1.00E-10,ATKINSON,
H2 + OH <=> H + H2O,298,1,0,4.20E+09,0.7,1.00E-10,ATKINSON,
H2 + OH <=> H + H2O,298,1,0,3.66E+09,0.7,1.00E-10,ATKINSON,
H2 + OH <=> H + H2O,298,1,0,3.67E+09,0.7,1.00E-10,ATKINSON,
H2 + OH <=> H + H2O,295,1,0,3.40E+09,0.7,1.00E-10,ATKINSON,
H2 + OH <=> H + H2O,298,1,0,4.01E+09,0.5,1.00E-10,ATKINSON,
H2 + OH <=> H + H2O,298,1,0,4035410000,0.65,1,ATKINSON NEW,
H2 + O <=> H + OH,2024,0.014210526,0,5.18E+12,0.693147181,1.00E-10,"J.W. Sutherland, J.V. Michael, A.N. Pirraglia, F.L. Nesbitt, R.B. Klemm. Rate Constant for the Reaction of O(3P) with H2 by the Flash Photolysis-Shock Tube and Flash Photolysis-Resonance Fluorescence Techniques; 504K  T  2495K. Proceedings of the Combustion Institute 21 (1986) 929_941 ",
H2 + O <=> H + OH,2043,0.013868421,0,5.38E+12,0.693147181,1.00E-10,"J.W. Sutherland, J.V. Michael, A.N. Pirraglia, F.L. Nesbitt, R.B. Klemm. Rate Constant for the Reaction of O(3P) with H2 by the Flash Photolysis-Shock Tube and Flash Photolysis-Resonance Fluorescence Techniques; 504K  T  2495K. Proceedings of the Combustion Institute 21 (1986) 929_942",
H2 + O <=> H + OH,2117,0.013973684,0,6.03E+12,0.693147181,1.00E-10,"J.W. Sutherland, J.V. Michael, A.N. Pirraglia, F.L. Nesbitt, R.B. Klemm. Rate Constant for the Reaction of O(3P) with H2 by the Flash Photolysis-Shock Tube and Flash Photolysis-Resonance Fluorescence Techniques; 504K  T  2495K. Proceedings of the Combustion Institute 21 (1986) 929_943",
H2 + O <=> H + OH,2495,0.013710526,0,1.30E+13,0.693147181,1.00E-10,"J.W. Sutherland, J.V. Michael, A.N. Pirraglia, F.L. Nesbitt, R.B. Klemm. Rate Constant for the Reaction of O(3P) with H2 by the Flash Photolysis-Shock Tube and Flash Photolysis-Resonance Fluorescence Techniques; 504K  T  2495K. Proceedings of the Combustion Institute 21 (1986) 929_944",
H2 + O <=> H + OH,2347,0.013921053,0,9.06E+12,0.693147181,1.00E-10,"J.W. Sutherland, J.V. Michael, A.N. Pirraglia, F.L. Nesbitt, R.B. Klemm. Rate Constant for the Reaction of O(3P) with H2 by the Flash Photolysis-Shock Tube and Flash Photolysis-Resonance Fluorescence Techniques; 504K  T  2495K. Proceedings of the Combustion Institute 21 (1986) 929_945",
H2 + O <=> H + OH,2106,0.013592105,0,7.33E+12,0.693147181,1.00E-10,"J.W. Sutherland, J.V. Michael, A.N. Pirraglia, F.L. Nesbitt, R.B. Klemm. Rate Constant for the Reaction of O(3P) with H2 by the Flash Photolysis-Shock Tube and Flash Photolysis-Resonance Fluorescence Techniques; 504K  T  2495K. Proceedings of the Combustion Institute 21 (1986) 929_946",
H2 + O <=> H + OH,2146,0.014026316,0,7.46E+12,0.693147181,1.00E-10,"J.W. Sutherland, J.V. Michael, A.N. Pirraglia, F.L. Nesbitt, R.B. Klemm. Rate Constant for the Reaction of O(3P) with H2 by the Flash Photolysis-Shock Tube and Flash Photolysis-Resonance Fluorescence Techniques; 504K  T  2495K. Proceedings of the Combustion Institute 21 (1986) 929_947",
H2 + O <=> H + OH,1961,0.014394737,0,6.37E+12,0.693147181,1.00E-10,"J.W. Sutherland, J.V. Michael, A.N. Pirraglia, F.L. Nesbitt, R.B. Klemm. Rate Constant for the Reaction of O(3P) with H2 by the Flash Photolysis-Shock Tube and Flash Photolysis-Resonance Fluorescence Techniques; 504K  T  2495K. Proceedings of the Combustion Institute 21 (1986) 929_948",
H2 + O <=> H + OH,1887,0.014078947,0,4.70E+12,0.693147181,1.00E-10,"J.W. Sutherland, J.V. Michael, A.N. Pirraglia, F.L. Nesbitt, R.B. Klemm. Rate Constant for the Reaction of O(3P) with H2 by the Flash Photolysis-Shock Tube and Flash Photolysis-Resonance Fluorescence Techniques; 504K  T  2495K. Proceedings of the Combustion Institute 21 (1986) 929_949",
H2 + O <=> H + OH,1841,0.013473684,0,4.17E+12,0.693147181,1.00E-10,"J.W. Sutherland, J.V. Michael, A.N. Pirraglia, F.L. Nesbitt, R.B. Klemm. Rate Constant for the Reaction of O(3P) with H2 by the Flash Photolysis-Shock Tube and Flash Photolysis-Resonance Fluorescence Techniques; 504K  T  2495K. Proceedings of the Combustion Institute 21 (1986) 929_950",
H2 + O <=> H + OH,1836,0.014078947,0,4.46E+12,0.693147181,1.00E-10,"J.W. Sutherland, J.V. Michael, A.N. Pirraglia, F.L. Nesbitt, R.B. Klemm. Rate Constant for the Reaction of O(3P) with H2 by the Flash Photolysis-Shock Tube and Flash Photolysis-Resonance Fluorescence Techniques; 504K  T  2495K. Proceedings of the Combustion Institute 21 (1986) 929_951",
H2 + O <=> H + OH,1723,0.013684211,0,2.63E+12,0.693147181,1.00E-10,"J.W. Sutherland, J.V. Michael, A.N. Pirraglia, F.L. Nesbitt, R.B. Klemm. Rate Constant for the Reaction of O(3P) with H2 by the Flash Photolysis-Shock Tube and Flash Photolysis-Resonance Fluorescence Techniques; 504K  T  2495K. Proceedings of the Combustion Institute 21 (1986) 929_952",
H2 + O <=> H + OH,1699,0.013447368,0,2.72E+12,0.693147181,1.00E-10,"J.W. Sutherland, J.V. Michael, A.N. Pirraglia, F.L. Nesbitt, R.B. Klemm. Rate Constant for the Reaction of O(3P) with H2 by the Flash Photolysis-Shock Tube and Flash Photolysis-Resonance Fluorescence Techniques; 504K  T  2495K. Proceedings of the Combustion Institute 21 (1986) 929_953",
H2 + O <=> H + OH,1542,0.013631579,0,1.92E+12,0.693147181,1.00E-10,"J.W. Sutherland, J.V. Michael, A.N. Pirraglia, F.L. Nesbitt, R.B. Klemm. Rate Constant for the Reaction of O(3P) with H2 by the Flash Photolysis-Shock Tube and Flash Photolysis-Resonance Fluorescence Techniques; 504K  T  2495K. Proceedings of the Combustion Institute 21 (1986) 929_954",
H2 + O <=> H + OH,1651,0.013618421,0,2.78E+12,0.693147181,1.00E-10,"J.W. Sutherland, J.V. Michael, A.N. Pirraglia, F.L. Nesbitt, R.B. Klemm. Rate Constant for the Reaction of O(3P) with H2 by the Flash Photolysis-Shock Tube and Flash Photolysis-Resonance Fluorescence Techniques; 504K  T  2495K. Proceedings of the Combustion Institute 21 (1986) 929_955",
H2 + O <=> H + OH,1057,0.013868421,0,3.16E+11,0.693147181,1.00E-10,"J.W. Sutherland, J.V. Michael, A.N. Pirraglia, F.L. Nesbitt, R.B. Klemm. Rate Constant for the Reaction of O(3P) with H2 by the Flash Photolysis-Shock Tube and Flash Photolysis-Resonance Fluorescence Techniques; 504K  T  2495K. Proceedings of the Combustion Institute 21 (1986) 929_956",
H2 + O <=> H + OH,991,0.013894737,0,2.03E+11,0.693147181,1.00E-10,"J.W. Sutherland, J.V. Michael, A.N. Pirraglia, F.L. Nesbitt, R.B. Klemm. Rate Constant for the Reaction of O(3P) with H2 by the Flash Photolysis-Shock Tube and Flash Photolysis-Resonance Fluorescence Techniques; 504K  T  2495K. Proceedings of the Combustion Institute 21 (1986) 929_957",
H2 + O <=> H + OH,1125,0.013526316,0,3.82E+11,0.693147181,1.00E-10,"J.W. Sutherland, J.V. Michael, A.N. Pirraglia, F.L. Nesbitt, R.B. Klemm. Rate Constant for the Reaction of O(3P) with H2 by the Flash Photolysis-Shock Tube and Flash Photolysis-Resonance Fluorescence Techniques; 504K  T  2495K. Proceedings of the Combustion Institute 21 (1986) 929_958",
H2 + O <=> H + OH,1195,0.013565789,0,5.24E+11,0.693147181,1.00E-10,"J.W. Sutherland, J.V. Michael, A.N. Pirraglia, F.L. Nesbitt, R.B. Klemm. Rate Constant for the Reaction of O(3P) with H2 by the Flash Photolysis-Shock Tube and Flash Photolysis-Resonance Fluorescence Techniques; 504K  T  2495K. Proceedings of the Combustion Institute 21 (1986) 929_959",
H2 + O <=> H + OH,1210,0.013921053,0,5.67E+11,0.693147181,1.00E-10,"J.W. Sutherland, J.V. Michael, A.N. Pirraglia, F.L. Nesbitt, R.B. Klemm. Rate Constant for the Reaction of O(3P) with H2 by the Flash Photolysis-Shock Tube and Flash Photolysis-Resonance Fluorescence Techniques; 504K  T  2495K. Proceedings of the Combustion Institute 21 (1986) 929_960",
H2 + O <=> H + OH,1289,0.013776316,0,7.23E+11,0.693147181,1.00E-10,"J.W. Sutherland, J.V. Michael, A.N. Pirraglia, F.L. Nesbitt, R.B. Klemm. Rate Constant for the Reaction of O(3P) with H2 by the Flash Photolysis-Shock Tube and Flash Photolysis-Resonance Fluorescence Techniques; 504K  T  2495K. Proceedings of the Combustion Institute 21 (1986) 929_961",
H2 + O <=> H + OH,1304,0.013486842,0,8.91E+11,0.693147181,1.00E-10,"J.W. Sutherland, J.V. Michael, A.N. Pirraglia, F.L. Nesbitt, R.B. Klemm. Rate Constant for the Reaction of O(3P) with H2 by the Flash Photolysis-Shock Tube and Flash Photolysis-Resonance Fluorescence Techniques; 504K  T  2495K. Proceedings of the Combustion Institute 21 (1986) 929_962",
H2 + O <=> H + OH,879,0.013881579,0,1.01E+11,0.693147181,1.00E-10,"J.W. Sutherland, J.V. Michael, A.N. Pirraglia, F.L. Nesbitt, R.B. Klemm. Rate Constant for the Reaction of O(3P) with H2 by the Flash Photolysis-Shock Tube and Flash Photolysis-Resonance Fluorescence Techniques; 504K  T  2495K. Proceedings of the Combustion Institute 21 (1986) 929_963",
H2 + O <=> H + OH,1194,0.013986842,0,5.22E+11,0.693147181,1.00E-10,"J.W. Sutherland, J.V. Michael, A.N. Pirraglia, F.L. Nesbitt, R.B. Klemm. Rate Constant for the Reaction of O(3P) with H2 by the Flash Photolysis-Shock Tube and Flash Photolysis-Resonance Fluorescence Techniques; 504K  T  2495K. Proceedings of the Combustion Institute 21 (1986) 929_964",
H2 + O <=> H + OH,1113,0.013421053,0,4.10E+11,0.693147181,1.00E-10,"J.W. Sutherland, J.V. Michael, A.N. Pirraglia, F.L. Nesbitt, R.B. Klemm. Rate Constant for the Reaction of O(3P) with H2 by the Flash Photolysis-Shock Tube and Flash Photolysis-Resonance Fluorescence Techniques; 504K  T  2495K. Proceedings of the Combustion Institute 21 (1986) 929_965",
H2 + O <=> H + OH,962,0.013907895,0,1.47E+11,0.693147181,1.00E-10,"J.W. Sutherland, J.V. Michael, A.N. Pirraglia, F.L. Nesbitt, R.B. Klemm. Rate Constant for the Reaction of O(3P) with H2 by the Flash Photolysis-Shock Tube and Flash Photolysis-Resonance Fluorescence Techniques; 504K  T  2495K. Proceedings of the Combustion Institute 21 (1986) 929_966",
H2 + O <=> H + OH,1013,0.013605263,0,1.92E+11,0.693147181,1.00E-10,"J.W. Sutherland, J.V. Michael, A.N. Pirraglia, F.L. Nesbitt, R.B. Klemm. Rate Constant for the Reaction of O(3P) with H2 by the Flash Photolysis-Shock Tube and Flash Photolysis-Resonance Fluorescence Techniques; 504K  T  2495K. Proceedings of the Combustion Institute 21 (1986) 929_967",
H2 + O <=> H + OH,1040,0.013855263,0,2.75E+11,0.693147181,1.00E-10,"J.W. Sutherland, J.V. Michael, A.N. Pirraglia, F.L. Nesbitt, R.B. Klemm. Rate Constant for the Reaction of O(3P) with H2 by the Flash Photolysis-Shock Tube and Flash Photolysis-Resonance Fluorescence Techniques; 504K  T  2495K. Proceedings of the Combustion Institute 21 (1986) 929_968",
H2 + O <=> H + OH,1244,0.013947368,0,5.03E+11,0.693147181,1.00E-10,"J.W. Sutherland, J.V. Michael, A.N. Pirraglia, F.L. Nesbitt, R.B. Klemm. Rate Constant for the Reaction of O(3P) with H2 by the Flash Photolysis-Shock Tube and Flash Photolysis-Resonance Fluorescence Techniques; 504K  T  2495K. Proceedings of the Combustion Institute 21 (1986) 929_969",
H2 + O <=> H + OH,1196,0.014197368,0,6.00E+11,0.693147181,1.00E-10,"J.W. Sutherland, J.V. Michael, A.N. Pirraglia, F.L. Nesbitt, R.B. Klemm. Rate Constant for the Reaction of O(3P) with H2 by the Flash Photolysis-Shock Tube and Flash Photolysis-Resonance Fluorescence Techniques; 504K  T  2495K. Proceedings of the Combustion Institute 21 (1986) 929_970",
